eName	eChr	eStart	eEnd	Sample	Source	Repeat_Class
chr19-7099552-7100601	chr19	7099552	7100601	Circel-Seq_LR_25_3	FLED	Other
chr8-134700856-134704713	chr8	134700856	134704713	Circel-Seq_LR_25_3	FLED	Other
chr16-2074655-2076295	chr16	2074655	2076295	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr22-51033121-51034101	chr22	51033121	51034101	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr17-76678003-76678441	chr17	76678003	76678441	Circel-Seq_LR_25_3	FLED	Other
chr10-124323718-124324085	chr10	124323718	124324085	Circel-Seq_LR_25_3	FLED	Other
chr1-153105156-153105745	chr1	153105156	153105745	Circel-Seq_LR_25_3	FLED	Other
chr1-213357715-213358702	chr1	213357715	213358702	Circel-Seq_LR_25_3	FLED	Other
chr1-175652356-175653436	chr1	175652356	175653436	Circel-Seq_LR_25_3	FLED	Other
chr5-139770808-139773152	chr5	139770808	139773152	Circel-Seq_LR_25_3	FLED	Other
chr12-44723861-44725730	chr12	44723861	44725730	Circel-Seq_LR_25_3	FLED	Other
chr8-134513037-134515867	chr8	134513037	134515867	Circel-Seq_LR_25_3	FLED	Other
chr7-129203233-129204319	chr7	129203233	129204319	Circel-Seq_LR_25_3	FLED	Other
chr5-150168139-150169673	chr5	150168139	150169673	Circel-Seq_LR_25_3	FLED	Other
chr1-247178098-247179202	chr1	247178098	247179202	Circel-Seq_LR_25_3	FLED	Other
chrX-40982411-40983798	chrX	40982411	40983798	Circel-Seq_LR_25_3	FLED	Other
chr16-88558035-88561651	chr16	88558035	88561651	Circel-Seq_LR_25_3	FLED	Other
chr1-36889016-36890201	chr1	36889016	36890201	Circel-Seq_LR_25_3	FLED	Other
chr10-98815954-98817260	chr10	98815954	98817260	Circel-Seq_LR_25_3	FLED	Other
chr1-225457394-225458256	chr1	225457394	225458256	Circel-Seq_LR_25_3	FLED	Other
chr18-3182352-3183333	chr18	3182352	3183333	Circel-Seq_LR_25_3	FLED	Other
chr8-108812255-108814577	chr8	108812255	108814577	Circel-Seq_LR_25_3	FLED	Other
chr2-201958890-201960377	chr2	201958890	201960377	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr3-187010869-187012745	chr3	187010869	187012745	Circel-Seq_LR_25_3	FLED	Other
chrX-151614078-151614739	chrX	151614078	151614739	Circel-Seq_LR_25_3	FLED	Other
chr1-21713919-21716212	chr1	21713919	21716212	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr13-99629763-99631095	chr13	99629763	99631095	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chrX-133366564-133368561	chrX	133366564	133368561	Circel-Seq_LR_25_3	FLED	Both
chr7-114365267-114369649	chr7	114365267	114369649	Circel-Seq_LR_25_3	FLED	Other
chr18-49167953-49169119	chr18	49167953	49169119	Circel-Seq_LR_25_3	FLED	Other
chr4-187936277-187937021	chr4	187936277	187937021	Circel-Seq_LR_25_3	FLED	Other
chr15-80528710-80530907	chr15	80528710	80530907	Circel-Seq_LR_25_3	FLED	Other
chr9-35403861-35405458	chr9	35403861	35405458	Circel-Seq_LR_25_3	FLED	Other
chr22-44243284-44244380	chr22	44243284	44244380	Circel-Seq_LR_25_3	FLED	Both
chr2-46354196-46356600	chr2	46354196	46356600	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr16-81369758-81373050	chr16	81369758	81373050	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr5-150925207-150926830	chr5	150925207	150926830	Circel-Seq_LR_25_3	FLED	Other
chr3-130129241-130132850	chr3	130129241	130132850	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr20-1864688-1865596	chr20	1864688	1865596	Circel-Seq_LR_25_3	FLED	Other
chr9-148624904-148626512	chr9	148624904	148626512	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr9-147464221-147466070	chr9	147464221	147466070	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr8-39857162-39858573	chr8	39857162	39858573	Circel-Seq_LR_25_3	FLED	Other
chr10-70772902-70773260	chr10	70772902	70773260	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr2-8158423-8159195	chr2	8158423	8159195	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr7-70294701-70296612	chr7	70294701	70296612	Circel-Seq_LR_25_3	FLED	Other
chr1-18400016-18401879	chr1	18400016	18401879	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr12-118133358-118135488	chr12	118133358	118135488	Circel-Seq_LR_25_3	FLED	Other
chr12-117014947-117015946	chr12	117014947	117015946	Circel-Seq_LR_25_3	FLED	Other
chr2-47529368-47530896	chr2	47529368	47530896	Circel-Seq_LR_25_3	FLED	Other
chr12-90968959-90970523	chr12	90968959	90970523	Circel-Seq_LR_25_3	FLED	Other
chr7-53674138-53674770	chr7	53674138	53674770	Circel-Seq_LR_25_3	FLED	Other
chr5-31661215-31663210	chr5	31661215	31663210	Circel-Seq_LR_25_3	FLED	Other
chr10-96035453-96040537	chr10	96035453	96040537	Circel-Seq_LR_25_3	FLED	Other
chr16-25371093-25372584	chr16	25371093	25372584	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr12-111102760-111104049	chr12	111102760	111104049	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr7-26096207-26098966	chr7	26096207	26098966	Circel-Seq_LR_25_3	FLED	Other
chr5-21166439-21167872	chr5	21166439	21167872	Circel-Seq_LR_25_3	FLED	Other
chr22-24512534-24512890	chr22	24512534	24512890	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr1-32828160-32829426	chr1	32828160	32829426	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr3-54515758-54518078	chr3	54515758	54518078	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr20-33345134-33345870	chr20	33345134	33345870	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr20-65489080-65490971	chr20	65489080	65490971	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr5-16378163-16379457	chr5	16378163	16379457	Circel-Seq_LR_25_3	FLED	Other
chr4-44252732-44254824	chr4	44252732	44254824	Circel-Seq_LR_25_3	FLED	Other
chr5-16392298-16395724	chr5	16392298	16395724	Circel-Seq_LR_25_3	FLED	Both
chr22-49001741-49003281	chr22	49001741	49003281	Circel-Seq_LR_25_3	FLED	Other
chr14-68963926-68965107	chr14	68963926	68965107	Circel-Seq_LR_25_3	FLED	Other
chr7-5989069-5990026	chr7	5989069	5990026	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr3-75234145-75235122	chr3	75234145	75235122	Circel-Seq_LR_25_3	FLED	Other
chr4-111129250-111131356	chr4	111129250	111131356	Circel-Seq_LR_25_3	FLED	Other
chr10-106274064-106275643	chr10	106274064	106275643	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-219375073-219378215	chr1	219375073	219378215	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr3-196206141-196207044	chr3	196206141	196207044	Circel-Seq_LR_25_3	FLED	Other
chr4-125157819-125161070	chr4	125157819	125161070	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr20-62570210-62572574	chr20	62570210	62572574	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr10-101619048-101619901	chr10	101619048	101619901	Circel-Seq_LR_25_3	FLED	Other
chr18-24969881-24970274	chr18	24969881	24970274	Circel-Seq_LR_25_3	FLED	Other
chr4-191410876-191412292	chr4	191410876	191412292	Circel-Seq_LR_25_3	FLED	Other
chrX-128753706-128754464	chrX	128753706	128754464	Circel-Seq_LR_25_3	FLED	Other
chr18-80405453-80406872	chr18	80405453	80406872	Circel-Seq_LR_25_3	FLED	Other
chr6-168154188-168155070	chr6	168154188	168155070	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-39008044-39010734	chr1	39008044	39010734	Circel-Seq_LR_25_3	FLED	Other
chr17-13679364-13683627	chr17	13679364	13683627	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr17-41216795-41217324	chr17	41216795	41217324	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr10-70637647-70640016	chr10	70637647	70640016	Circel-Seq_LR_25_3	FLED	Other
chr5-16128133-16130133	chr5	16128133	16130133	Circel-Seq_LR_25_3	FLED	Other
chr9-17730211-17731545	chr9	17730211	17731545	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr7-136593538-136596999	chr7	136593538	136596999	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-25141405-25143308	chr1	25141405	25143308	Circel-Seq_LR_25_3	FLED	Other
chr5-78776935-78777288	chr5	78776935	78777288	Circel-Seq_LR_25_3	FLED	Other
chr1-115931442-115933058	chr1	115931442	115933058	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr13-50330792-50332420	chr13	50330792	50332420	Circel-Seq_LR_25_3	FLED	Other
chr8-43543897-43544550	chr8	43543897	43544550	Circel-Seq_LR_25_3	FLED	Other
chr12-2142295-2143404	chr12	2142295	2143404	Circel-Seq_LR_25_3	FLED	Other
chr3-43123489-43128067	chr3	43123489	43128067	Circel-Seq_LR_25_3	FLED	Other
chr6-114120600-114122274	chr6	114120600	114122274	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr17-58840801-58842154	chr17	58840801	58842154	Circel-Seq_LR_25_3	FLED	Other
chr14-17078719-17080439	chr14	17078719	17080439	Circel-Seq_LR_25_3	FLED	Both
chrX-8276138-8277272	chrX	8276138	8277272	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr11-18954406-18956178	chr11	18954406	18956178	Circel-Seq_LR_25_3	FLED	Both
chr17-2918790-2921168	chr17	2918790	2921168	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr3-97257632-97260043	chr3	97257632	97260043	Circel-Seq_LR_25_3	FLED	Other
chr8-27733598-27737187	chr8	27733598	27737187	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr5-130433128-130435157	chr5	130433128	130435157	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr8-19416870-19418416	chr8	19416870	19418416	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chrX-11376661-11378817	chrX	11376661	11378817	Circel-Seq_LR_25_3	FLED	Other
chr10-37845690-37847450	chr10	37845690	37847450	Circel-Seq_LR_25_3	FLED	Both
chr10-21106824-21109419	chr10	21106824	21109419	Circel-Seq_LR_25_3	FLED	Other
chr22-44883305-44884595	chr22	44883305	44884595	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-86958041-86959558	chr1	86958041	86959558	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr11-18945432-18946845	chr11	18945432	18946845	Circel-Seq_LR_25_3	FLED	Other
chr6-110521794-110522454	chr6	110521794	110522454	Circel-Seq_LR_25_3	FLED	Other
chr11-65112193-65113877	chr11	65112193	65113877	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr5-128930148-128931040	chr5	128930148	128931040	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr9-33134607-33135885	chr9	33134607	33135885	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr3-43061773-43065662	chr3	43061773	43065662	Circel-Seq_LR_25_3	FLED	Other
chr11-45722675-45723337	chr11	45722675	45723337	Circel-Seq_LR_25_3	FLED	Other
chr17-9770715-9771432	chr17	9770715	9771432	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr12-114070834-114072379	chr12	114070834	114072379	Circel-Seq_LR_25_3	FLED	Other
chr3-123397753-123398251	chr3	123397753	123398251	Circel-Seq_LR_25_3	FLED	Other
chr19-53275590-53276301	chr19	53275590	53276301	Circel-Seq_LR_25_3	FLED	Other
chr22-42883691-42884749	chr22	42883691	42884749	Circel-Seq_LR_25_3	FLED	Other
chr7-103852864-103855173	chr7	103852864	103855173	Circel-Seq_LR_25_3	FLED	Other
chr19-52498275-52499036	chr19	52498275	52499036	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-109715883-109716935	chr1	109715883	109716935	Circel-Seq_LR_25_3	FLED	Other
chr3-130475496-130477471	chr3	130475496	130477471	Circel-Seq_LR_25_3	FLED	Other
chr8-20624071-20626526	chr8	20624071	20626526	Circel-Seq_LR_25_3	FLED	Other
chr12-54493538-54494733	chr12	54493538	54494733	Circel-Seq_LR_25_3	FLED	Other
chr13-59615613-59616830	chr13	59615613	59616830	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr20-46712316-46715520	chr20	46712316	46715520	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr11-82331423-82332606	chr11	82331423	82332606	Circel-Seq_LR_25_3	FLED	Other
chr9-109896628-109900143	chr9	109896628	109900143	Circel-Seq_LR_25_3	FLED	Other
chr9-35845455-35846296	chr9	35845455	35846296	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr7-75301334-75304987	chr7	75301334	75304987	Circel-Seq_LR_25_3	FLED	Other
chr17-74656108-74657266	chr17	74656108	74657266	Circel-Seq_LR_25_3	FLED	Other
chr3-53866838-53868271	chr3	53866838	53868271	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr16-72048918-72050308	chr16	72048918	72050308	Circel-Seq_LR_25_3	FLED	Other
chr5-170975380-170977109	chr5	170975380	170977109	Circel-Seq_LR_25_3	FLED	Other
chr1-29095216-29095993	chr1	29095216	29095993	Circel-Seq_LR_25_3	FLED	Other
chr15-90543589-90544304	chr15	90543589	90544304	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr13-22177981-22181904	chr13	22177981	22181904	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr9-124254253-124256489	chr9	124254253	124256489	Circel-Seq_LR_25_3	FLED	Other
chr6-39669427-39672004	chr6	39669427	39672004	Circel-Seq_LR_25_3	FLED	Both
chr13-111161489-111163226	chr13	111161489	111163226	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr6-123572508-123574411	chr6	123572508	123574411	Circel-Seq_LR_25_3	FLED	Other
chr8-126664409-126667084	chr8	126664409	126667084	Circel-Seq_LR_25_3	FLED	Other
chr4-126608071-126608653	chr4	126608071	126608653	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr10-72631991-72633350	chr10	72631991	72633350	Circel-Seq_LR_25_3	FLED	Other
chr11-34768997-34771258	chr11	34768997	34771258	Circel-Seq_LR_25_3	FLED	Other
chr5-9388791-9390794	chr5	9388791	9390794	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr12-9189419-9189936	chr12	9189419	9189936	Circel-Seq_LR_25_3	FLED	Other
chr22-35810349-35811940	chr22	35810349	35811940	Circel-Seq_LR_25_3	FLED	Other
chr6-94152466-94156737	chr6	94152466	94156737	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr20-4810386-4811528	chr20	4810386	4811528	Circel-Seq_LR_25_3	FLED	Other
chr2-109510328-109511848	chr2	109510328	109511848	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr19-51503898-51505312	chr19	51503898	51505312	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr4-162836855-162841539	chr4	162836855	162841539	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr11-18597497-18600664	chr11	18597497	18600664	Circel-Seq_LR_25_3	FLED	Other
chr5-38574132-38576092	chr5	38574132	38576092	Circel-Seq_LR_25_3	FLED	Other
chr10-101443331-101444719	chr10	101443331	101444719	Circel-Seq_LR_25_3	FLED	Other
chr8-127696245-127697415	chr8	127696245	127697415	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-59023440-59025199	chr1	59023440	59025199	Circel-Seq_LR_25_3	FLED	Other
chr5-147282309-147283403	chr5	147282309	147283403	Circel-Seq_LR_25_3	FLED	Other
chr1-244572200-244574197	chr1	244572200	244574197	Circel-Seq_LR_25_3	FLED	Both
chr1-144292918-144293457	chr1	144292918	144293457	Circel-Seq_LR_25_3	FLED	Other
chr1-82646787-82648782	chr1	82646787	82648782	Circel-Seq_LR_25_3	FLED	Other
chr1-8387839-8388877	chr1	8387839	8388877	Circel-Seq_LR_25_3	FLED	Other
chr10-111985053-111987527	chr10	111985053	111987527	Circel-Seq_LR_25_3	FLED	Other
chr16-92455752-92459285	chr16	92455752	92459285	Circel-Seq_LR_25_3	FLED	Other
chr1-203470498-203471577	chr1	203470498	203471577	Circel-Seq_LR_25_3	FLED	Other
chr15-97848070-97849731	chr15	97848070	97849731	Circel-Seq_LR_25_3	FLED	Both
chr12-57626878-57628160	chr12	57626878	57628160	Circel-Seq_LR_25_3	FLED	Other
chr7-2210444-2211517	chr7	2210444	2211517	Circel-Seq_LR_25_3	FLED	Other
chr5-32554407-32555085	chr5	32554407	32555085	Circel-Seq_LR_25_3	FLED	Other
chr8-9588908-9590630	chr8	9588908	9590630	Circel-Seq_LR_25_3	FLED	Other
chr2-71592120-71593409	chr2	71592120	71593409	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr2-242568052-242568741	chr2	242568052	242568741	Circel-Seq_LR_25_3	FLED	Other
chr14-100684998-100686993	chr14	100684998	100686993	Circel-Seq_LR_25_3	FLED	Other
chr19-8419321-8422185	chr19	8419321	8422185	Circel-Seq_LR_25_3	FLED	Other
chr7-27292657-27294553	chr7	27292657	27294553	Circel-Seq_LR_25_3	FLED	Other
chr3-33908887-33910303	chr3	33908887	33910303	Circel-Seq_LR_25_3	FLED	Other
chr19-60907860-60908697	chr19	60907860	60908697	Circel-Seq_LR_25_3	FLED	Other
chr3-5059909-5060817	chr3	5059909	5060817	Circel-Seq_LR_25_3	FLED	Other
chr3-4994609-4998805	chr3	4994609	4998805	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr16-13352834-13353772	chr16	13352834	13353772	Circel-Seq_LR_25_3	FLED	Other
chr1-200161503-200163866	chr1	200161503	200163866	Circel-Seq_LR_25_3	FLED	Other
chr1-205267830-205268894	chr1	205267830	205268894	Circel-Seq_LR_25_3	FLED	Both
chr1-196087190-196089213	chr1	196087190	196089213	Circel-Seq_LR_25_3	FLED	Other
chr1-15516875-15517968	chr1	15516875	15517968	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr13-72471564-72473530	chr13	72471564	72473530	Circel-Seq_LR_25_3	FLED	Other
chr2-167808354-167809824	chr2	167808354	167809824	Circel-Seq_LR_25_3	FLED	Other
chr12-6556607-6557142	chr12	6556607	6557142	Circel-Seq_LR_25_3	FLED	Other
chr5-3305731-3308312	chr5	3305731	3308312	Circel-Seq_LR_25_3	FLED	Other
chr6-106625930-106627315	chr6	106625930	106627315	Circel-Seq_LR_25_3	FLED	Other
chr20-52050739-52053888	chr20	52050739	52053888	Circel-Seq_LR_25_3	FLED	Other
chr16-94056931-94057962	chr16	94056931	94057962	Circel-Seq_LR_25_3	FLED	Other
chr7-128379750-128380943	chr7	128379750	128380943	Circel-Seq_LR_25_3	FLED	Other
chr1-209536302-209538658	chr1	209536302	209538658	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr12-132117775-132119287	chr12	132117775	132119287	Circel-Seq_LR_25_3	FLED	Other
chr20-53399239-53400246	chr20	53399239	53400246	Circel-Seq_LR_25_3	FLED	Other
chr14-97908016-97908950	chr14	97908016	97908950	Circel-Seq_LR_25_3	FLED	Other
chr3-43234566-43234941	chr3	43234566	43234941	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr2-218612920-218615045	chr2	218612920	218615045	Circel-Seq_LR_25_3	FLED	Other
chr6-3445695-3448105	chr6	3445695	3448105	Circel-Seq_LR_25_3	FLED	Other
chr10-44023349-44027280	chr10	44023349	44027280	Circel-Seq_LR_25_3	FLED	Other
chr8-73618058-73619448	chr8	73618058	73619448	Circel-Seq_LR_25_3	FLED	Other
chr11-68945957-68947536	chr11	68945957	68947536	Circel-Seq_LR_25_3	FLED	Other
chr4-123076632-123078973	chr4	123076632	123078973	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr20-3079757-3081248	chr20	3079757	3081248	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr20-11025717-11027115	chr20	11025717	11027115	Circel-Seq_LR_25_3	FLED	Other
chr10-77064329-77068913	chr10	77064329	77068913	Circel-Seq_LR_25_3	FLED	Other
chr10-93711168-93716271	chr10	93711168	93716271	Circel-Seq_LR_25_3	FLED	Other
chr13-57216889-57218680	chr13	57216889	57218680	Circel-Seq_LR_25_3	FLED	Other
chr1-161701650-161702409	chr1	161701650	161702409	Circel-Seq_LR_25_3	FLED	Other
chr17-4506089-4506455	chr17	4506089	4506455	Circel-Seq_LR_25_3	FLED	Other
chr3-165034100-165036016	chr3	165034100	165036016	Circel-Seq_LR_25_3	FLED	Other
chr19-16010240-16011116	chr19	16010240	16011116	Circel-Seq_LR_25_3	FLED	Other
chr9-3951139-3952504	chr9	3951139	3952504	Circel-Seq_LR_25_3	FLED	Other
chr2-30659392-30660938	chr2	30659392	30660938	Circel-Seq_LR_25_3	FLED	Other
chr22-43131409-43132217	chr22	43131409	43132217	Circel-Seq_LR_25_3	FLED	Other
chr4-113168443-113169745	chr4	113168443	113169745	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-8959167-8959727	chr1	8959167	8959727	Circel-Seq_LR_25_3	FLED	Other
chr6-156286083-156287022	chr6	156286083	156287022	Circel-Seq_LR_25_3	FLED	Other
chr17-44377463-44380535	chr17	44377463	44380535	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr17-34514624-34515481	chr17	34514624	34515481	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr11-75708837-75709529	chr11	75708837	75709529	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr16-62030284-62031450	chr16	62030284	62031450	Circel-Seq_LR_25_3	FLED	Other
chr16-19244118-19245107	chr16	19244118	19245107	Circel-Seq_LR_25_3	FLED	Other
chr5-152057065-152057774	chr5	152057065	152057774	Circel-Seq_LR_25_3	FLED	Other
chr22-46021372-46022427	chr22	46021372	46022427	Circel-Seq_LR_25_3	FLED	Other
chr6-108307938-108310618	chr6	108307938	108310618	Circel-Seq_LR_25_3	FLED	Other
chr17-60719208-60720645	chr17	60719208	60720645	Circel-Seq_LR_25_3	FLED	Other
chr20-37010300-37012716	chr20	37010300	37012716	Circel-Seq_LR_25_3	FLED	Other
chr15-29767285-29768236	chr15	29767285	29768236	Circel-Seq_LR_25_3	FLED	Other
chr9-137041050-137041713	chr9	137041050	137041713	Circel-Seq_LR_25_3	FLED	Both
chr14-77145411-77149627	chr14	77145411	77149627	Circel-Seq_LR_25_3	FLED	Other
chr16-94692592-94693905	chr16	94692592	94693905	Circel-Seq_LR_25_3	FLED	Other
chr19-17794132-17796076	chr19	17794132	17796076	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr16-83712382-83714104	chr16	83712382	83714104	Circel-Seq_LR_25_3	FLED	Other
chrX-116656664-116658338	chrX	116656664	116658338	Circel-Seq_LR_25_3	FLED	Other
chr13-112647745-112648392	chr13	112647745	112648392	Circel-Seq_LR_25_3	FLED	Both
chr16-293049-293623	chr16	293049	293623	Circel-Seq_LR_25_3	FLED	Other
chr5-123522395-123523246	chr5	123522395	123523246	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-200265078-200265933	chr1	200265078	200265933	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr5-28007903-28008747	chr5	28007903	28008747	Circel-Seq_LR_25_3	FLED	Other
chr16-30135200-30138619	chr16	30135200	30138619	Circel-Seq_LR_25_3	FLED	Other
chr1-101435541-101441609	chr1	101435541	101441609	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr2-216305065-216305638	chr2	216305065	216305638	Circel-Seq_LR_25_3	FLED	Other
chr22-22212917-22215127	chr22	22212917	22215127	Circel-Seq_LR_25_3	FLED	Other
chr13-96870109-96871687	chr13	96870109	96871687	Circel-Seq_LR_25_3	FLED	Other
chr11-134936089-134941464	chr11	134936089	134941464	Circel-Seq_LR_25_3	FLED	Other
chr2-121796086-121799025	chr2	121796086	121799025	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr3-104316368-104316811	chr3	104316368	104316811	Circel-Seq_LR_25_3	FLED	Other
chr17-35715741-35716935	chr17	35715741	35716935	Circel-Seq_LR_25_3	FLED	Other
chr13-90475620-90476215	chr13	90475620	90476215	Circel-Seq_LR_25_3	FLED	Other
chr20-50757211-50761152	chr20	50757211	50761152	Circel-Seq_LR_25_3	FLED	Other
chr1-142979299-142981926	chr1	142979299	142981926	Circel-Seq_LR_25_3	FLED	Other
chr16-4228105-4229594	chr16	4228105	4229594	Circel-Seq_LR_25_3	FLED	Other
chr10-70537298-70540251	chr10	70537298	70540251	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr8-29948610-29949311	chr8	29948610	29949311	Circel-Seq_LR_25_3	FLED	Other
chr9-6094293-6095867	chr9	6094293	6095867	Circel-Seq_LR_25_3	FLED	Other
chr3-200276998-200277770	chr3	200276998	200277770	Circel-Seq_LR_25_3	FLED	Both
chr16-73437155-73437715	chr16	73437155	73437715	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr5-5388620-5391530	chr5	5388620	5391530	Circel-Seq_LR_25_3	FLED	Other
chr2-158310107-158311495	chr2	158310107	158311495	Circel-Seq_LR_25_3	FLED	Other
chr3-30255209-30259700	chr3	30255209	30259700	Circel-Seq_LR_25_3	FLED	Other
chr16-11297014-11298331	chr16	11297014	11298331	Circel-Seq_LR_25_3	FLED	Other
chr14-99870743-99871379	chr14	99870743	99871379	Circel-Seq_LR_25_3	FLED	Other
chr19-57348442-57349175	chr19	57348442	57349175	Circel-Seq_LR_25_3	FLED	Other
chr3-89846170-89850872	chr3	89846170	89850872	Circel-Seq_LR_25_3	FLED	Other
chr8-121760748-121761530	chr8	121760748	121761530	Circel-Seq_LR_25_3	FLED	Direct-Repeat
